Time,ag_id,x,y,speed,x_speed,y_speed,theta_delta,data_label
1498.47,Helmet_10,-0.939979,-1.312649,1.253328,-1.113299,-0.575671,-2.66437,Visitors-Group 2
1498.47,Helmet_5,7.475903,1.660586,1.104262,1.024958,-0.410923,-0.381296,Visitors-Group 2
1498.47,Helmet_7,8.629548,-0.40787,0.175837,-0.168197,0.051268,2.845733,Visitors-Alone
1498.47,Helmet_2,-1.986862,-1.181017,1.308293,-1.164883,-0.595549,-2.668984,Visitors-Group 2
1498.47,Helmet_6,7.056142,0.82109,1.128983,1.044464,-0.4286,-0.3894,Visitors-Group 2
1498.47,Helmet_4,2.94283,-0.701752,0.581929,0.580336,0.043022,0.073998,Visitors-Alone
1498.47,Helmet_1,-3.470681,-2.669268,1.129171,-1.114403,0.18203,2.979679,Visitors-Alone
1498.8700000000001,Helmet_10,-1.424491,-1.521617,1.319137,-1.21128,-0.52242,-2.734401,Visitors-Group 2
1498.8700000000001,Helmet_1,-3.902121,-2.503782,1.155222,-1.0786,0.413714,2.775334,Visitors-Alone
1498.8700000000001,Helmet_2,-2.453252,-1.428118,1.319511,-1.165973,-0.617753,-2.654377,Visitors-Group 2
1498.8700000000001,Helmet_6,7.482879,0.67071,1.131147,1.066844,-0.375949,-0.338805,Visitors-Group 2
1498.8700000000001,Helmet_7,8.585758,-0.369932,0.144845,-0.109474,0.094845,2.42767,Visitors-Alone
1498.8700000000001,Helmet_4,3.146603,-0.668814,0.516045,0.509433,0.082345,0.160255,Visitors-Alone
1498.8700000000001,Helmet_5,7.858395,1.496574,1.040436,0.956232,-0.410031,-0.405084,Visitors-Group 2
1499.27,Helmet_5,8.256226,1.394476,1.026808,0.994577,-0.255244,-0.251214,Visitors-Group 2
1499.27,Helmet_10,-1.927815,-1.802308,1.440751,-1.25831,-0.701726,-2.632877,Visitors-Group 2
1499.27,Helmet_2,-2.947198,-1.647441,1.351124,-1.234866,-0.548309,-2.72372,Visitors-Group 2
1499.27,Helmet_6,7.849122,0.538636,0.973323,0.915606,-0.330186,-0.346105,Visitors-Group 2
1499.27,Helmet_1,-4.339699,-2.299338,1.207456,-1.093944,0.511112,2.704511,Visitors-Alone
1499.27,Helmet_4,3.331925,-0.577993,0.515951,0.463306,0.227051,0.45567,Visitors-Alone
1499.27,Helmet_7,8.709211,-0.306394,0.347111,0.308632,0.158845,0.475317,Visitors-Alone
1499.67,Helmet_10,-2.41249,-2.048188,1.35869,-1.211686,-0.6147,-2.672115,Visitors-Group 2
1499.67,Helmet_6,8.132298,0.47055,0.728117,0.707941,-0.170215,-0.235958,Visitors-Group 2
1499.67,Helmet_7,8.830166,-0.37706,0.350214,0.302389,-0.176666,-0.528747,Visitors-Alone
1499.67,Helmet_2,-3.424194,-1.879275,1.325879,-1.192491,-0.579585,-2.689184,Visitors-Group 2
1499.67,Helmet_4,3.498778,-0.513124,0.447548,0.417133,0.162173,0.370796,Visitors-Alone
1499.67,Helmet_1,-4.728113,-2.003211,1.221057,-0.971036,0.740316,2.490204,Visitors-Alone
1499.67,Helmet_5,8.600541,1.323738,0.878764,0.860786,-0.176844,-0.202625,Visitors-Group 2
1500.07,Helmet_7,8.825415,-0.577012,0.500021,-0.011878,-0.49988,-1.594553,Visitors-Alone
1500.07,Helmet_2,-3.890166,-2.093124,1.281748,-1.164928,-0.534623,-2.711336,Visitors-Group 2
1500.07,Helmet_10,-2.882861,-2.215556,1.248152,-1.175928,-0.418423,-2.799739,Visitors-Group 2
1500.07,Helmet_4,3.662086,-0.522107,0.408887,0.40827,-0.022456,-0.054948,Visitors-Alone
1500.07,Helmet_6,8.346081,0.450392,0.536828,0.534458,-0.050394,-0.094012,Visitors-Group 2
1500.07,Helmet_1,-5.081362,-1.643781,1.259899,-0.883124,0.898575,2.347523,Visitors-Alone
1500.07,Helmet_5,8.801933,1.159816,0.649179,0.50348,-0.409806,-0.683188,Visitors-Group 2
1500.47,Helmet_2,-4.363399,-2.161758,1.195462,-1.183084,-0.171586,-2.997564,Visitors-Group 2
1500.47,Helmet_7,8.853113,-0.658114,0.214252,0.069244,-0.202754,-1.241699,Visitors-Alone
1500.47,Helmet_10,-3.333214,-2.413042,1.229376,-1.125883,-0.493714,-2.728333,Visitors-Group 2
1500.47,Helmet_5,8.91293,0.960952,0.569358,0.277491,-0.497159,-1.061714,Visitors-Group 2
1500.47,Helmet_6,8.462871,0.425012,0.298789,0.291974,-0.063451,-0.213991,Visitors-Group 2
1500.47,Helmet_1,-5.377057,-1.247372,1.236364,-0.739236,0.991023,2.211689,Visitors-Alone
1500.47,Helmet_4,3.826684,-0.54628,0.415908,0.411494,-0.060435,-0.145825,Visitors-Alone
1500.8700000000001,Helmet_4,3.958534,-0.52268,0.334863,0.329624,0.059003,0.177124,Visitors-Alone
1500.8700000000001,Helmet_5,9.018407,0.833386,0.413814,0.263695,-0.318915,-0.879896,Visitors-Group 2
1500.8700000000001,Helmet_7,8.822804,-0.55895,0.259229,-0.075773,0.247908,1.867427,Visitors-Alone
1500.8700000000001,Helmet_2,-4.820998,-2.182764,1.145201,-1.143996,-0.052514,-3.095721,Visitors-Group 2
1500.8700000000001,Helmet_1,-5.563474,-0.787842,1.239755,-0.466044,1.148824,1.956181,Visitors-Alone
1500.8700000000001,Helmet_6,8.509632,0.407004,0.125274,0.116905,-0.04502,-0.367595,Visitors-Group 2
1500.8700000000001,Helmet_10,-3.77472,-2.55754,1.161378,-1.103766,-0.361246,-2.825295,Visitors-Group 2
1501.27,Helmet_1,-5.732477,-0.291529,1.310745,-0.422506,1.240782,1.898997,Visitors-Alone
1501.27,Helmet_6,8.550478,0.376572,0.127341,0.102115,-0.07608,-0.640321,Visitors-Group 2
1501.27,Helmet_2,-5.284842,-2.211808,1.161882,-1.159611,-0.07261,-3.079058,Visitors-Group 2
1501.27,Helmet_10,-4.230763,-2.627634,1.153496,-1.140107,-0.175235,-2.989086,Visitors-Group 2
1501.27,Helmet_4,4.066492,-0.451735,0.322958,0.269897,0.177361,0.58138,Visitors-Alone
1501.27,Helmet_7,8.60503,-0.376742,0.709865,-0.544434,0.455521,2.444878,Visitors-Alone
1501.27,Helmet_5,9.177424,0.765782,0.431976,0.39754,-0.169011,-0.401992,Visitors-Group 2
1501.67,Helmet_4,4.158324,-0.385343,0.283294,0.229578,0.165981,0.625987,Visitors-Alone
1501.67,Helmet_7,8.19986,-0.21164,1.093795,-1.012926,0.412755,2.754648,Visitors-Alone
1501.67,Helmet_6,8.583162,0.244731,0.339579,0.081708,-0.329603,-1.327798,Visitors-Group 2
1501.67,Helmet_10,-4.680725,-2.713071,1.145002,-1.124904,-0.213591,-2.953951,Visitors-Group 2
1501.67,Helmet_2,-5.751815,-2.168127,1.172529,-1.167433,0.109203,3.048323,Visitors-Group 2
1501.67,Helmet_5,9.288824,0.744577,0.283502,0.278501,-0.053012,-0.188099,Visitors-Group 2
1501.67,Helmet_1,-5.859093,0.227286,1.335104,-0.31654,1.297038,1.810166,Visitors-Alone
1502.07,Helmet_7,7.760598,-0.079622,1.146679,-1.098154,0.330044,2.849637,Visitors-Alone
1502.07,Helmet_10,-5.110256,-2.733819,1.075081,-1.073829,-0.05187,-3.093326,Visitors-Group 2
1502.07,Helmet_1,-5.946089,0.70774,1.220667,-0.21749,1.201135,1.749926,Visitors-Alone
1502.07,Helmet_2,-6.199921,-2.141566,1.122231,-1.120265,0.066401,3.082389,Visitors-Group 2
1502.07,Helmet_6,8.623127,0.01393,0.585589,0.099914,-0.577003,-1.399337,Visitors-Group 2
1502.07,Helmet_4,4.229539,-0.368836,0.18276,0.17804,0.041266,0.227759,Visitors-Alone
1502.47,Helmet_10,-5.529348,-2.682216,1.055643,-1.04773,0.129009,3.019078,Visitors-Group 2
1502.47,Helmet_6,8.750541,-0.197061,0.616195,0.318535,-0.527476,-1.027525,Visitors-Group 2
1502.47,Helmet_1,-6.086621,1.128456,1.108916,-0.35133,1.05179,1.893174,Visitors-Alone
1502.47,Helmet_7,7.540475,-0.011003,0.576426,-0.550307,0.171548,2.839408,Visitors-Alone
1502.47,Helmet_4,4.295752,-0.402905,0.18616,0.165533,-0.085173,-0.475209,Visitors-Alone
1502.47,Helmet_2,-6.625451,-2.224294,1.083741,-1.063824,-0.20682,-2.949576,Visitors-Group 2
1502.8700000000001,Helmet_6,8.944334,-0.362227,0.636572,0.484484,-0.412916,-0.705817,Visitors-Group 2
1502.8700000000001,Helmet_1,-6.252354,1.64521,1.356704,-0.414334,1.291888,1.881152,Visitors-Alone
1502.8700000000001,Helmet_4,4.361192,-0.458115,0.214046,0.1636,-0.138025,-0.70081,Visitors-Alone
1502.8700000000001,Helmet_10,-5.922993,-2.680582,0.984121,-0.984113,0.004083,3.137444,Visitors-Group 2
1502.8700000000001,Helmet_2,-7.056935,-2.411241,1.175605,-1.07871,-0.467366,-2.732743,Visitors-Group 2
1503.27,Helmet_6,9.072842,-0.488806,0.450945,0.321267,-0.316447,-0.77784,Visitors-Group 2
1503.27,Helmet_4,4.426196,-0.509634,0.207359,0.162509,-0.128797,-0.670186,Visitors-Alone
1503.27,Helmet_10,-6.245345,-2.664174,0.806923,-0.80588,0.041022,3.090733,Visitors-Group 2
1503.27,Helmet_2,-7.282729,-2.533469,0.641886,-0.564486,-0.30557,-2.645435,Visitors-Group 2
1503.27,Helmet_1,-6.437884,2.185234,1.427513,-0.463825,1.350059,1.901722,Visitors-Alone
1503.67,Helmet_10,-6.47007,-2.595076,0.58777,-0.561813,0.172742,2.843294,Visitors-Group 2
1503.67,Helmet_1,-6.563263,2.453193,0.739602,-0.313446,0.669898,2.008437,Visitors-Alone
1503.67,Helmet_4,4.492699,-0.516663,0.167183,0.166258,-0.017571,-0.105296,Visitors-Alone
1503.67,Helmet_6,9.08176,-0.540605,0.131403,0.022296,-0.129498,-1.400293,Visitors-Group 2
1503.67,Helmet_7,5.206916,0.471285,0.0,0.0,0.0,0.0,Visitors-Alone
1504.07,Helmet_7,5.028016,0.495656,0.45138,-0.447249,0.060928,3.006199,Visitors-Alone
1504.07,Helmet_2,-7.261997,-2.595397,0.0,0.0,0.0,0.0,Visitors-Group 2
1504.07,Helmet_1,-6.58525,2.484472,0.095586,-0.054969,0.078199,2.18349,Visitors-Alone
1504.07,Helmet_4,4.566076,-0.476383,0.209266,0.183444,0.1007,0.502031,Visitors-Alone
1504.07,Helmet_10,-6.604168,-2.598468,0.335352,-0.335245,-0.00848,-3.116303,Visitors-Group 2
1504.07,Helmet_6,9.050577,-0.548262,0.080273,-0.077958,-0.019141,-2.900821,Visitors-Group 2
1504.47,Helmet_10,-6.682629,-2.684002,0.290173,-0.196153,-0.213833,-2.313098,Visitors-Group 2
1504.47,Helmet_7,4.538038,0.5523,1.233106,-1.224948,0.141609,3.0265,Visitors-Alone
1504.47,Helmet_6,9.017252,-0.544593,0.083815,-0.083311,0.009171,3.03195,Visitors-Group 2
1504.47,Helmet_4,4.647966,-0.423703,0.243426,0.204724,0.131699,0.571651,Visitors-Alone
1504.47,Helmet_1,-6.578684,2.483438,0.01662,0.016417,-0.002587,-0.15632,Visitors-Alone
1504.47,Helmet_2,-7.253587,-2.521158,0.186783,0.021025,0.185596,1.457994,Visitors-Group 2
1504.8700000000001,Helmet_10,-6.671795,-2.720238,0.094552,0.027085,-0.09059,-1.280272,Visitors-Group 2
1504.8700000000001,Helmet_7,3.961206,0.584176,1.444279,-1.442079,0.079693,3.086387,Visitors-Alone
1504.8700000000001,Helmet_4,4.688165,-0.395306,0.123043,0.100498,0.070993,0.615015,Visitors-Alone
1504.8700000000001,Helmet_1,-6.56888,2.483336,0.02451,0.024509,-0.000254,-0.010353,Visitors-Alone
1504.8700000000001,Helmet_2,-7.248948,-2.358706,0.406296,0.011599,0.40613,1.542245,Visitors-Group 2
1504.8700000000001,Helmet_6,8.927562,-0.523507,0.230339,-0.224225,0.052716,2.910682,Visitors-Group 2
1505.27,Helmet_1,-6.567854,2.487518,0.010765,0.002566,0.010455,1.330098,Visitors-Alone
1505.27,Helmet_7,3.420141,0.629894,1.357484,-1.352664,0.114295,3.057297,Visitors-Alone
1505.27,Helmet_6,8.828792,-0.508198,0.249874,-0.246926,0.038271,2.987826,Visitors-Group 2
1505.27,Helmet_2,-7.258416,-2.248975,0.275348,-0.023671,0.274329,1.656871,Visitors-Group 2
1505.27,Helmet_10,-6.57582,-2.658804,0.284883,0.239937,0.153585,0.569387,Visitors-Group 2
1505.67,Helmet_6,8.790318,-0.509342,0.096228,-0.096185,-0.00286,-3.111867,Visitors-Group 2
1505.67,Helmet_4,4.839831,-0.411532,0.0,0.0,0.0,0.0,Visitors-Alone
1505.67,Helmet_1,-6.57972,2.496765,0.037609,-0.029665,0.023118,2.479611,Visitors-Alone
1505.67,Helmet_10,-6.520551,-2.604545,0.193628,0.138174,0.135645,0.776163,Visitors-Group 2
1505.67,Helmet_7,2.876922,0.697333,1.36847,-1.358045,0.168596,3.018078,Visitors-Alone
1505.67,Helmet_2,-7.288084,-2.224613,0.095973,-0.074171,0.060905,2.454094,Visitors-Group 2
1506.07,Helmet_2,-7.326854,-2.29907,0.209863,-0.096923,-0.186141,-2.050861,Visitors-Group 2
1506.07,Helmet_4,4.844608,-0.420513,0.02543,0.011942,-0.022451,-1.081932,Visitors-Alone
1506.07,Helmet_6,8.859394,-0.503495,0.173306,0.172689,0.014619,0.084452,Visitors-Group 2
1506.07,Helmet_10,-6.512185,-2.597488,0.027362,0.020915,0.017643,0.70076,Visitors-Group 2
1506.07,Helmet_1,-6.595714,2.507405,0.048025,-0.039986,0.026599,2.554608,Visitors-Alone
1506.07,Helmet_7,2.33729,0.779796,1.364741,-1.34908,0.206158,2.989952,Visitors-Alone
1506.47,Helmet_1,-6.590326,2.498113,0.026852,0.01347,-0.023229,-1.045299,Visitors-Alone
1506.47,Helmet_6,9.031615,-0.518629,0.432213,0.430554,-0.037836,-0.087653,Visitors-Group 2
1506.47,Helmet_10,-6.561493,-2.630101,0.147794,-0.12327,-0.081532,-2.557242,Visitors-Group 2
1506.47,Helmet_7,1.801209,0.93964,1.398511,-1.340204,0.399609,2.851815,Visitors-Alone
1506.47,Helmet_4,4.87962,-0.45722,0.12682,0.087531,-0.091769,-0.809027,Visitors-Alone
1506.47,Helmet_2,-7.341652,-2.37637,0.196761,-0.036996,-0.193251,-1.759949,Visitors-Group 2
1506.8700000000001,Helmet_4,4.941545,-0.504821,0.195264,0.154811,-0.119003,-0.655358,Visitors-Alone
1506.8700000000001,Helmet_1,-6.55028,2.361558,0.355766,0.100115,-0.341389,-1.285536,Visitors-Alone
1506.8700000000001,Helmet_7,1.26711,1.129534,1.417133,-1.335249,0.474738,2.799989,Visitors-Alone
1506.8700000000001,Helmet_6,9.156362,-0.556838,0.326168,0.311867,-0.095523,-0.297219,Visitors-Group 2
1506.8700000000001,Helmet_10,-6.679024,-2.690153,0.32996,-0.293827,-0.150131,-2.669224,Visitors-Group 2
1507.27,Helmet_6,9.078268,-0.543552,0.198039,-0.195234,0.033215,2.973077,Visitors-Group 2
1507.27,Helmet_7,0.740552,1.340713,1.418315,-1.316392,0.527946,2.760177,Visitors-Alone
1507.27,Helmet_1,-6.541154,2.045648,0.790103,0.022814,-0.789774,-1.541918,Visitors-Alone
1507.27,Helmet_5,9.035146,0.472979,0.0,0.0,0.0,0.0,Visitors-Group 2
1507.27,Helmet_4,5.043486,-0.517705,0.256881,0.254854,-0.032209,-0.125715,Visitors-Alone
1507.27,Helmet_10,-6.739411,-2.833245,0.388281,-0.150967,-0.35773,-1.970136,Visitors-Group 2
1507.67,Helmet_4,5.223798,-0.465865,0.46904,0.45078,0.1296,0.279951,Visitors-Alone
1507.67,Helmet_6,8.83443,-0.45016,0.65278,-0.609596,0.233481,2.775818,Visitors-Group 2
1507.67,Helmet_7,0.22223,1.534129,1.383084,-1.295805,0.48354,2.784438,Visitors-Alone
1507.67,Helmet_10,-6.665561,-2.951314,0.348155,0.184624,-0.295171,-1.011852,Visitors-Group 2
1507.67,Helmet_5,8.910849,0.484084,0.31198,-0.310742,0.027763,3.052487,Visitors-Group 2
1507.67,Helmet_1,-6.43135,1.805966,0.659093,0.274513,-0.599205,-1.141204,Visitors-Alone
1508.07,Helmet_4,5.484602,-0.415286,0.664157,0.652009,0.126448,0.191557,Visitors-Alone
1508.07,Helmet_6,8.546154,-0.294737,0.818762,-0.72069,0.388558,2.64712,Visitors-Group 2
1508.07,Helmet_10,-6.596691,-2.953709,0.17228,0.172176,-0.005989,-0.034769,Visitors-Group 2
1508.07,Helmet_5,8.632072,0.528172,0.705604,-0.696943,0.110219,2.984746,Visitors-Group 2
1508.07,Helmet_7,-0.300536,1.6976,1.369323,-1.306915,0.408679,2.838521,Visitors-Alone
1508.07,Helmet_1,-6.12397,1.778642,0.771479,0.768449,-0.068309,-0.088659,Visitors-Alone
1508.47,Helmet_5,8.283098,0.655238,0.928469,-0.872435,0.317667,2.792398,Visitors-Group 2
1508.47,Helmet_4,5.818697,-0.461778,0.843287,0.835239,-0.116231,-0.138271,Visitors-Alone
1508.47,Helmet_7,-0.818241,1.922994,1.411605,-1.294262,0.563482,2.730972,Visitors-Alone
1508.47,Helmet_1,-5.73239,1.78089,0.978965,0.978949,0.00562,0.005741,Visitors-Alone
1508.47,Helmet_6,8.236066,-0.105757,0.907841,-0.77522,0.47245,2.594261,Visitors-Group 2
1508.8700000000001,Helmet_4,6.208248,-0.507191,0.980473,0.973878,-0.113531,-0.116053,Visitors-Alone
1508.8700000000001,Helmet_5,7.874282,0.791192,1.077074,-1.02204,0.339885,2.820542,Visitors-Group 2
1508.8700000000001,Helmet_1,-5.303168,1.665736,1.111003,1.073056,-0.287886,-0.262114,Visitors-Alone
1508.8700000000001,Helmet_7,-1.343034,2.164724,1.444476,-1.311984,0.604325,2.709943,Visitors-Alone
1508.8700000000001,Helmet_2,-5.827662,-2.080984,0.0,0.0,0.0,0.0,Visitors-Group 2
1508.8700000000001,Helmet_6,7.877828,0.004478,0.937036,-0.895594,0.275586,2.843074,Visitors-Group 2
1509.27,Helmet_6,7.420512,0.012931,1.143488,-1.143292,0.021134,3.12311,Visitors-Group 2
1509.27,Helmet_2,-5.629846,-2.072889,0.494953,0.494539,0.020238,0.040899,Visitors-Group 2
1509.27,Helmet_7,-1.874774,2.403468,1.457192,-1.329349,0.59686,2.719582,Visitors-Alone
1509.27,Helmet_1,-4.843574,1.52211,1.203783,1.148985,-0.359065,-0.302891,Visitors-Alone
1509.27,Helmet_5,7.42152,0.860297,1.145015,-1.131906,0.172761,2.990133,Visitors-Group 2
1509.27,Helmet_4,6.649869,-0.514876,1.10422,1.104052,-0.019214,-0.017401,Visitors-Alone
1509.67,Helmet_7,-2.410698,2.59461,1.422476,-1.33981,0.477856,2.798997,Visitors-Alone
1509.67,Helmet_1,-4.351014,1.43006,1.252719,1.2314,-0.230126,-0.184751,Visitors-Alone
1509.67,Helmet_6,6.905068,0.047393,1.291486,-1.288609,0.086155,3.074833,Visitors-Group 2
1509.67,Helmet_5,6.920169,0.995604,1.298221,-1.253376,0.338268,2.877988,Visitors-Group 2
1509.67,Helmet_4,7.111709,-0.564227,1.161172,1.154599,-0.123378,-0.106454,Visitors-Alone
1509.67,Helmet_2,-5.173617,-2.075756,1.140596,1.140573,-0.007167,-0.006283,Visitors-Group 2
1509.67,Helmet_10,-4.483403,-2.916417,0.0,0.0,0.0,0.0,Visitors-Group 2
1510.07,Helmet_7,-2.970069,2.676458,1.413319,-1.398429,0.204619,2.996303,Visitors-Alone
1510.07,Helmet_4,7.56948,-0.548055,1.145143,1.144429,0.04043,0.035313,Visitors-Alone
1510.07,Helmet_1,-3.854832,1.378304,1.247186,1.240456,-0.12939,-0.103933,Visitors-Alone
1510.07,Helmet_10,-4.476635,-2.91696,0.016974,0.01692,-0.001357,-0.080059,Visitors-Group 2
1510.07,Helmet_2,-4.610114,-2.087868,1.409085,1.408759,-0.030282,-0.021492,Visitors-Group 2
1510.07,Helmet_5,6.434558,1.105097,1.244505,-1.214027,0.273731,2.919827,Visitors-Group 2
1510.07,Helmet_6,6.386764,0.080617,1.298418,-1.295759,0.08306,3.077579,Visitors-Group 2
1510.47,Helmet_6,5.8912,0.064927,1.239531,-1.23891,-0.039225,-3.109942,Visitors-Group 2
1510.47,Helmet_5,5.998191,1.004752,1.11939,-1.090917,-0.250862,-2.915567,Visitors-Group 2
1510.47,Helmet_7,-3.5479,2.721772,1.449011,-1.444576,0.113285,3.063332,Visitors-Alone
1510.47,Helmet_10,-4.207753,-2.928028,0.672774,0.672205,-0.027669,-0.041138,Visitors-Group 2
1510.47,Helmet_2,-4.033293,-2.042643,1.446476,1.442051,0.113063,0.078244,Visitors-Group 2
1510.47,Helmet_4,8.030782,-0.492756,1.161509,1.153252,0.138249,0.119308,Visitors-Alone
1510.47,Helmet_1,-3.348593,1.424277,1.270804,1.265596,0.114934,0.090565,Visitors-Alone
1510.8700000000001,Helmet_1,-2.829298,1.492442,1.309376,1.298239,0.170413,0.130518,Visitors-Alone
1510.8700000000001,Helmet_4,8.517342,-0.512554,1.217408,1.216401,-0.049496,-0.040668,Visitors-Alone
1510.8700000000001,Helmet_7,-4.124902,2.714043,1.442636,-1.442506,-0.019321,-3.128199,Visitors-Alone
1510.8700000000001,Helmet_6,5.433552,0.022498,1.149027,-1.14412,-0.106073,-3.049146,Visitors-Group 2
1510.8700000000001,Helmet_10,-3.68956,-2.87696,1.301757,1.295481,0.12767,0.098233,Visitors-Group 2
1510.8700000000001,Helmet_5,5.545384,0.867746,1.1827,-1.132018,-0.342515,-2.847779,Visitors-Group 2
1510.8700000000001,Helmet_2,-3.470749,-1.926204,1.436171,1.406361,0.291098,0.204105,Visitors-Group 2
1511.27,Helmet_4,8.917276,-0.533038,1.001147,0.999836,-0.05121,-0.051174,Visitors-Alone
1511.27,Helmet_7,-4.676757,2.68359,1.381737,-1.379637,-0.076132,-3.086466,Visitors-Alone
1511.27,Helmet_6,5.011797,-0.051751,1.070603,-1.054389,-0.185624,-2.96733,Visitors-Group 2
1511.27,Helmet_5,5.086752,0.77413,1.170223,-1.146581,-0.234039,-2.94024,Visitors-Group 2
1511.27,Helmet_1,-2.302514,1.565568,1.329587,1.316959,0.182814,0.137934,Visitors-Alone
1511.27,Helmet_10,-3.159467,-2.794441,1.341193,1.325232,0.206296,0.154429,Visitors-Group 2
1511.27,Helmet_2,-2.930209,-1.768252,1.407863,1.35135,0.39488,0.284296,Visitors-Group 2
1511.67,Helmet_4,9.089715,-0.532179,0.431102,0.431096,0.002149,0.004984,Visitors-Alone
1511.67,Helmet_6,4.595888,-0.103567,1.047812,-1.039774,-0.129539,-3.017648,Visitors-Group 2
1511.67,Helmet_10,-2.600312,-2.735628,1.4056,1.397889,0.147031,0.104796,Visitors-Group 2
1511.67,Helmet_2,-2.430163,-1.63918,1.291089,1.250115,0.322681,0.252607,Visitors-Group 2
1511.67,Helmet_7,-5.186502,2.641238,1.278753,-1.274363,-0.105879,-3.058699,Visitors-Alone
1511.67,Helmet_1,-1.767289,1.680178,1.368396,1.338063,0.286525,0.210949,Visitors-Alone
1511.67,Helmet_5,4.661484,0.619153,1.131564,-1.063168,-0.387443,-2.792127,Visitors-Group 2
1512.07,Helmet_6,4.156312,-0.146367,1.104137,-1.09894,-0.107001,-3.044531,Visitors-Group 2
1512.07,Helmet_1,-1.227559,1.765983,1.36627,1.349325,0.214514,0.157659,Visitors-Alone
1512.07,Helmet_10,-2.032378,-2.608614,1.454909,1.419835,0.317536,0.220023,Visitors-Group 2
1512.07,Helmet_4,9.11378,-0.541141,0.064201,0.060164,-0.022406,-0.356508,Visitors-Alone
1512.07,Helmet_2,-1.915872,-1.545062,1.307082,1.285729,0.235295,0.181002,Visitors-Group 2
1512.07,Helmet_5,4.221158,0.523668,1.126401,-1.100816,-0.238712,-2.928048,Visitors-Group 2
1512.07,Helmet_7,-5.648344,2.532568,1.186136,-1.154604,-0.271677,-2.910497,Visitors-Alone
1512.47,Helmet_6,3.702692,-0.228602,1.152533,-1.134049,-0.205587,-2.962254,Visitors-Group 2
1512.47,Helmet_7,-6.105286,2.415712,1.179121,-1.142357,-0.29214,-2.891224,Visitors-Alone
1512.47,Helmet_1,-0.694954,1.870021,1.356679,1.331514,0.260095,0.192909,Visitors-Alone
1512.47,Helmet_4,9.122608,-0.551744,0.03449,0.022068,-0.026506,-0.876527,Visitors-Alone
1512.47,Helmet_2,-1.397302,-1.414348,1.336976,1.296425,0.326784,0.246922,Visitors-Group 2
1512.47,Helmet_5,3.745495,0.48809,1.192479,-1.189157,-0.088945,-3.066935,Visitors-Group 2
1512.47,Helmet_10,-1.485259,-2.497064,1.395936,1.367796,0.278876,0.201131,Visitors-Group 2
1512.8700000000001,Helmet_6,3.226735,-0.294309,1.201178,-1.189893,-0.164268,-3.004407,Visitors-Group 2
1512.8700000000001,Helmet_4,9.161031,-0.571714,0.108258,0.096059,-0.049925,-0.47931,Visitors-Alone
1512.8700000000001,Helmet_1,-0.177076,1.956677,1.312692,1.294693,0.21664,0.165793,Visitors-Alone
1512.8700000000001,Helmet_7,-6.466404,2.327491,0.929345,-0.902795,-0.220551,-2.901987,Visitors-Alone
1512.8700000000001,Helmet_5,3.232512,0.393304,1.304167,-1.282459,-0.236965,-2.958879,Visitors-Group 2
1512.8700000000001,Helmet_2,-0.867764,-1.297018,1.355949,1.323843,0.293325,0.218048,Visitors-Group 2
1512.8700000000001,Helmet_10,-0.97312,-2.410532,1.298495,1.280348,0.21633,0.167381,Visitors-Group 2
1513.27,Helmet_7,-6.56544,2.285996,0.268444,-0.24759,-0.103736,-2.744829,Visitors-Alone
1513.27,Helmet_5,2.703053,0.37085,1.324837,-1.323647,-0.056136,-3.099208,Visitors-Group 2
1513.27,Helmet_4,9.18791,-0.589595,0.080707,0.067196,-0.044702,-0.587023,Visitors-Alone
1513.27,Helmet_10,-0.463316,-2.264986,1.325434,1.274511,0.363864,0.278095,Visitors-Group 2
1513.27,Helmet_2,-0.310465,-1.23281,1.402465,1.393249,0.16052,0.114707,Visitors-Group 2
1513.27,Helmet_1,0.335345,1.959366,1.281071,1.281054,0.006721,0.005247,Visitors-Alone
1513.27,Helmet_6,2.747262,-0.334894,1.202969,-1.198682,-0.101462,-3.057149,Visitors-Group 2
1513.67,Helmet_7,-6.420972,2.302953,0.363652,0.361173,0.042391,0.116837,Visitors-Alone
1513.67,Helmet_4,9.184336,-0.586729,0.011451,-0.008933,0.007165,2.465556,Visitors-Alone
1513.67,Helmet_10,0.070246,-2.142942,1.368354,1.333904,0.305111,0.224867,Visitors-Group 2
1513.67,Helmet_2,0.248739,-1.14926,1.413528,1.39801,0.208875,0.148312,Visitors-Group 2
1513.67,Helmet_5,2.233528,0.441736,1.187113,-1.173811,0.177216,2.991749,Visitors-Group 2
1513.67,Helmet_1,0.850444,1.974878,1.288331,1.287748,0.038781,0.030106,Visitors-Alone
1513.67,Helmet_6,2.275762,-0.394333,1.188081,-1.178751,-0.148598,-3.016191,Visitors-Group 2
1514.07,Helmet_6,1.801818,-0.474891,1.201852,-1.184857,-0.201395,-2.973228,Visitors-Group 2
1514.07,Helmet_10,0.607455,-2.016795,1.379553,1.343022,0.315366,0.23064,Visitors-Group 2
1514.07,Helmet_4,9.168374,-0.544042,0.113935,-0.039906,0.106717,1.92864,Visitors-Alone
1514.07,Helmet_7,-6.204706,2.337215,0.547407,0.540664,0.085656,0.157122,Visitors-Alone
1514.07,Helmet_2,0.809102,-1.05024,1.422611,1.400907,0.247551,0.174902,Visitors-Group 2
1514.07,Helmet_1,1.366166,1.964442,1.289568,1.289304,-0.026089,-0.020232,Visitors-Alone
1514.07,Helmet_5,1.750046,0.415702,1.210457,-1.208706,-0.065086,-3.087797,Visitors-Group 2
